Area Code,Area Code (M49),Area,Item Code,Item Code (SDG),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2008,2008,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2009,2009,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2010,2010,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2011,2011,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2012,2012,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2013,2013,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2014,2014,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2015,2015,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2016,2016,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2017,2017,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2018,2018,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2019,2019,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2020,2020,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2021,2021,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24010,'ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,6173,Value,2022,2022,Number,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2000,2000,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 6 local breeds, 0% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2001,2001,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 6 local breeds, 0% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2002,2002,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 6 local breeds, 0% are of unknown status | Country data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2003,2003,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 6 local breeds, 0% are of unknown status | Country data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2004,2004,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 6 local breeds, 50% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2005,2005,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 6 local breeds, 50% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2006,2006,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 57% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2007,2007,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 57% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2008,2008,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 57% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2009,2009,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 57% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2010,2010,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 57% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2011,2011,%,33,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 57% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2012,2012,%,50,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 71% are of unknown status | Estimated data"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2013,2013,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2014,2014,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2015,2015,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2016,2016,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2017,2017,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2018,2018,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2019,2019,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2020,2020,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2021,2021,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24018,'ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),6121,Value,2022,2022,%,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 7 local breeds, 100% are of unknown status | Data nature not available"
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2001,2001,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2002,2002,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2003,2003,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2004,2004,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2005,2005,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2006,2006,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2007,2007,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2008,2008,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2009,2009,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2010,2010,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2011,2011,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2012,2012,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2013,2013,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2014,2014,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2015,2015,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2016,2016,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2017,2017,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2018,2018,%,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2019,2019,%,4.57,A,National | Official country publications. | Consolidated General Government Expenditure | Country data
154,'807,North Macedonia,24020,'AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),6121,Value,2020,2020,%,4.43,A,National | Official country publications. | Consolidated General Government Expenditure | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2001,2001,%,9.74459,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2002,2002,%,10.1706,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2003,2003,%,11.5383,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2004,2004,%,11.554,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2005,2005,%,9.73619,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2006,2006,%,8.98936,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2007,2007,%,8.93243,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2008,2008,%,11.4435,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2009,2009,%,10.3702,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2010,2010,%,10.1208,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2011,2011,%,9.35078,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2012,2012,%,9.10483,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2013,2013,%,10.0274,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2014,2014,%,10.1777,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2015,2015,%,9.72705,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2016,2016,%,9.17267,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2017,2017,%,7.87305,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2018,2018,%,8.53823,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2019,2019,%,8.76932,A,National | FAO calculation based on UNSD national account estimates | Country data
154,'807,North Macedonia,24021,'AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),6121,Value,2020,2020,%,9.09338,A,National | FAO calculation based on WB national account data | Country data
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2001,2001,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2002,2002,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2003,2003,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2004,2004,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2005,2005,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2006,2006,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2007,2007,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2008,2008,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2009,2009,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2010,2010,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2011,2011,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2012,2012,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2013,2013,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2014,2014,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2015,2015,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2016,2016,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2017,2017,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2018,2018,index,,O,| NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2019,2019,index,0.521,A,National | Official country publications. UNSD national account estimates. | Consolidated General Government Expenditure | Country data
154,'807,North Macedonia,24022,'AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,6125,Value,2020,2020,index,0.487,A,National | Official country publications. World Bank national accounts data. | Consolidated General Government Expenditure | Country data
154,'807,North Macedonia,240244,'AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",6125,Value,2015,2015,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240244,'AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",6125,Value,2016,2016,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240244,'AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",6125,Value,2017,2017,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240244,'AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",6125,Value,2018,2018,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240244,'AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",6125,Value,2019,2019,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240244,'AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",6125,Value,2020,2020,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240244,'AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",6125,Value,2021,2021,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240245,'AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",6125,Value,2015,2015,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240245,'AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",6125,Value,2016,2016,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240245,'AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",6125,Value,2017,2017,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240245,'AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",6125,Value,2018,2018,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240245,'AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",6125,Value,2019,2019,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240245,'AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",6125,Value,2020,2020,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240245,'AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",6125,Value,2021,2021,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240243,'AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",6125,Value,2015,2015,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240243,'AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",6125,Value,2016,2016,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240243,'AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",6125,Value,2017,2017,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240243,'AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",6125,Value,2018,2018,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240243,'AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",6125,Value,2019,2019,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240243,'AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",6125,Value,2020,2020,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240243,'AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",6125,Value,2021,2021,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240242,'AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",6125,Value,2015,2015,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240242,'AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",6125,Value,2016,2016,index,,,Global | NaN = A figure was not provided | Data nature not available
154,'807,North Macedonia,240242,'AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",6125,Value,2017,2017,index,,,Global | NaN = A figure was not provided | Data nature not available
