Area Code,Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Unit,Value,Flag,Note
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2011,2011,1000 persons,4.112000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2012,2012,1000 persons,3.416000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2013,2013,1000 persons,3.456000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2014,2014,1000 persons,3.630000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2015,2015,1000 persons,2.769000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2016,2016,1000 persons,3.061000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2017,2017,1000 persons,3.616000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2018,2018,1000 persons,2.654000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2019,2019,1000 persons,3.277000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture by status of employment, employees",33,Female,2020,2020,1000 persons,3.776000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2006,2006,1000 persons,93.743000,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2007,2007,1000 persons,92.466000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2008,2008,1000 persons,101.091000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2009,2009,1000 persons,96.483000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2010,2010,1000 persons,95.417000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2011,2011,1000 persons,105.749000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2012,2012,1000 persons,98.598000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2013,2013,1000 persons,115.330000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2014,2014,1000 persons,114.804000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2015,2015,1000 persons,114.226000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2016,2016,1000 persons,105.147000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2017,2017,1000 persons,103.277000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2018,2018,1000 persons,104.733000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2019,2019,1000 persons,94.094000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",13,Total,2020,2020,1000 persons,73.499000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2006,2006,1000 persons,53.615000,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2007,2007,1000 persons,56.797000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2008,2008,1000 persons,59.349000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2009,2009,1000 persons,56.495000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2010,2010,1000 persons,55.708000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2011,2011,1000 persons,61.770000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2012,2012,1000 persons,56.754000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2013,2013,1000 persons,63.769000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2014,2014,1000 persons,68.389000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2015,2015,1000 persons,67.632000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2016,2016,1000 persons,63.471000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2017,2017,1000 persons,60.800000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2018,2018,1000 persons,62.970000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2019,2019,1000 persons,55.530000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",23,Male,2020,2020,1000 persons,44.467000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2006,2006,1000 persons,40.128000,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2007,2007,1000 persons,35.669000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2008,2008,1000 persons,41.742000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2009,2009,1000 persons,39.988000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2010,2010,1000 persons,39.709000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2011,2011,1000 persons,43.980000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2012,2012,1000 persons,41.845000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2013,2013,1000 persons,51.561000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2014,2014,1000 persons,46.415000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2015,2015,1000 persons,46.594000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2016,2016,1000 persons,41.676000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2017,2017,1000 persons,42.477000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2018,2018,1000 persons,41.763000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2019,2019,1000 persons,38.565000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture by status of employment, self-employed",33,Female,2020,2020,1000 persons,29.031000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2006,2006,1000 persons,109.983000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2007,2007,1000 persons,103.458000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2011,2011,1000 persons,116.947000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2012,2012,1000 persons,107.755000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2013,2013,1000 persons,122.159000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2014,2014,1000 persons,123.901000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2015,2015,1000 persons,121.876000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2016,2016,1000 persons,115.517000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2017,2017,1000 persons,115.511000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2018,2018,1000 persons,113.696000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2019,2019,1000 persons,106.236000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",13,Total,2020,2020,1000 persons,86.412000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2006,2006,1000 persons,66.075000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2007,2007,1000 persons,63.997000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2011,2011,1000 persons,69.839000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2012,2012,1000 persons,63.582000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2013,2013,1000 persons,68.257000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2014,2014,1000 persons,74.140000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2015,2015,1000 persons,72.931000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2016,2016,1000 persons,71.268000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2017,2017,1000 persons,70.155000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2018,2018,1000 persons,70.065000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2019,2019,1000 persons,65.049000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",23,Male,2020,2020,1000 persons,54.035000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2006,2006,1000 persons,43.908000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2007,2007,1000 persons,39.461000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2011,2011,1000 persons,47.107000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2012,2012,1000 persons,44.173000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2013,2013,1000 persons,53.902000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2014,2014,1000 persons,49.761000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2015,2015,1000 persons,48.945000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2016,2016,1000 persons,44.250000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2017,2017,1000 persons,45.356000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2018,2018,1000 persons,43.632000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2019,2019,1000 persons,41.187000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21111,"Employment in agriculture, hunting and related service activities",33,Female,2020,2020,1000 persons,32.377000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2006,2006,1000 persons,4.498000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2007,2007,1000 persons,3.971000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2011,2011,1000 persons,3.699000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2012,2012,1000 persons,4.649000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2013,2013,1000 persons,4.918000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2014,2014,1000 persons,3.245000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2015,2015,1000 persons,3.967000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2016,2016,1000 persons,4.448000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2017,2017,1000 persons,4.607000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2018,2018,1000 persons,5.269000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2019,2019,1000 persons,4.218000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,13,Total,2020,2020,1000 persons,4.328000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2006,2006,1000 persons,4.047000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2007,2007,1000 persons,3.444000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2011,2011,1000 persons,2.715000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2012,2012,1000 persons,3.581000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2013,2013,1000 persons,3.803000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2014,2014,1000 persons,2.961000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2015,2015,1000 persons,3.549000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2016,2016,1000 persons,3.993000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2017,2017,1000 persons,3.893000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2018,2018,1000 persons,4.485000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2019,2019,1000 persons,3.586000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,23,Male,2020,2020,1000 persons,3.897000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,33,Female,2007,2007,1000 persons,0.527000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,33,Female,2011,2011,1000 persons,0.984000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,33,Female,2012,2012,1000 persons,1.069000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,33,Female,2013,2013,1000 persons,1.116000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,33,Female,2015,2015,1000 persons,0.418000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,33,Female,2017,2017,1000 persons,0.714000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,33,Female,2018,2018,1000 persons,0.785000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,33,Female,2019,2019,1000 persons,0.632000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21093,Employment in forestry and logging,33,Female,2020,2020,1000 persons,0.430000,X,Unreliable Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21097,Employment in fishing and aquaculture,13,Total,2011,2011,1000 persons,0.243000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21097,Employment in fishing and aquaculture,13,Total,2015,2015,1000 persons,0.280000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21097,Employment in fishing and aquaculture,13,Total,2019,2019,1000 persons,0.576000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21097,Employment in fishing and aquaculture,23,Male,2011,2011,1000 persons,0.243000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21097,Employment in fishing and aquaculture,23,Male,2015,2015,1000 persons,0.280000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21097,Employment in fishing and aquaculture,23,Male,2019,2019,1000 persons,0.553000,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2006,2006,Number,44.040000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2007,2007,Number,41.790000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2008,2008,Number,38.390000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2009,2009,Number,36.400000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2010,2010,Number,37.060000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2011,2011,Number,38.740000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2012,2012,Number,39.860000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2013,2013,Number,42.310000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2014,2014,Number,43.270000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2015,2015,Number,44.080000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2016,2016,Number,41.150000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2017,2017,Number,43.350000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2018,2018,Number,43.480000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2019,2019,Number,40.020000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,12,Total,2020,2020,Number,34.430000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2006,2006,Number,45.300000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2007,2007,Number,42.710000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2008,2008,Number,39.420000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2009,2009,Number,37.940000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2010,2010,Number,38.320000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2011,2011,Number,39.330000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2012,2012,Number,41.240000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2013,2013,Number,43.350000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2014,2014,Number,44.280000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2015,2015,Number,44.450000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2016,2016,Number,42.370000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2017,2017,Number,44.270000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2018,2018,Number,44.390000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2019,2019,Number,41.420000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,22,Male,2020,2020,Number,35.100000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2006,2006,Number,41.980000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2007,2007,Number,40.220000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2008,2008,Number,36.730000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2009,2009,Number,33.940000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2010,2010,Number,35.100000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
