Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,94.880000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,158.130000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,63.250000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,110.150000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,173.940000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,105.890000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,82.260000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,126.500000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,120.900000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,117.930000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,75.930000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,92.090000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,70.150000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,79.700000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,88.550000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,89.630000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,96.530000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,108.690000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,112.360000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,95.100000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,92.530000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,96.950000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,96.600000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,110.690000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,106.950000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,110.530000,I
154,'807,North Macedonia,414,'01241.90,"Other beans, green",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,114.110000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,3.080000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,11.730000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,44.420000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,57.730000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,58.440000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,49.180000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,47.710000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,46.990000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,41.290000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,44.310000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,50.080000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,63.210000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,68.170000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,62.930000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,64.040000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,75.570000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,93.960000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,78.640000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,88.760000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,89.840000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,96.760000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,108.950000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,112.630000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,93.610000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,93.760000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,98.470000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,106.890000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,111.790000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,118.170000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,111.130000,I
154,'807,North Macedonia,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,109.820000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,5.340000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,19.790000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,44.420000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,57.730000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,58.440000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,49.180000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,47.710000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,46.990000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,41.290000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,44.310000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,50.080000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,63.210000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,68.170000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,62.930000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,64.040000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,75.570000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,93.960000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,78.640000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,88.760000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,89.840000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,96.760000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,108.950000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,112.630000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,93.610000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,93.760000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,98.470000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,106.890000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,108.120000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,109.370000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,110.580000,I
154,'807,North Macedonia,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,111.790000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,36.330000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,34.000000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,44.420000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,57.730000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,58.440000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,49.180000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,47.710000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,46.990000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,41.290000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,44.310000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,50.080000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,63.210000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,68.170000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,62.930000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,64.040000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,75.570000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,93.960000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,78.640000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,88.760000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,89.840000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,96.760000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,108.950000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,112.630000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,93.610000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,93.760000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,98.470000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,106.890000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,108.120000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,108.080000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,108.110000,I
154,'807,North Macedonia,463,'01290.90,"Other vegetables, fresh n.e.c.",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,108.150000,I
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,2152.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,16600.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,24100.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,33200.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,13000.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,61800.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,12410.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,7980.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,13460.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,18640.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,35330.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,15030.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,9610.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,16080.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,17010.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,16020.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,19850.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,17740.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,27711.500000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,17767.800000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,21243.700000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,27131.800000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,31654.500000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,24886.600000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,28313.500000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,23138.800000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,29051.700000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,26300.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,29665.200000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,30770.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,2152.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,16600.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,24100.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,33200.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,13000.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,61800.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,12410.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,7980.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,13460.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,18640.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,35330.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,15030.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,9610.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,16080.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,17010.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,16020.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,19850.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,17740.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,27711.500000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,17767.800000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,21243.700000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,27131.800000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,31654.500000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,24886.600000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,28313.500000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,23138.800000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,29051.700000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,26300.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,29665.200000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,30770.000000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,422.800000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,713.700000,A
154,'807,North Macedonia,534,'01345,Peaches and nectarines,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,557.100000,A
