Area Code,Area Code (M49),Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",2,Male,6199,Value,2014,2014,1000 persons,2.680000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",2,Male,6199,Value,2015,2015,1000 persons,4.420000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",2,Male,6199,Value,2016,2016,1000 persons,4.230000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",2,Male,6199,Value,2017,2017,1000 persons,3.360000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",2,Male,6199,Value,2018,2018,1000 persons,5.500000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",2,Male,6199,Value,2019,2019,1000 persons,4.140000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",2,Male,6199,Value,2020,2020,1000 persons,5.380000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2006,2006,1000 persons,2.150000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2007,2007,1000 persons,2.270000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2008,2008,1000 persons,2.030000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2009,2009,1000 persons,2.010000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2010,2010,1000 persons,2.210000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2011,2011,1000 persons,2.280000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2012,2012,1000 persons,2.320000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2013,2013,1000 persons,1.960000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2014,2014,1000 persons,1.300000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2015,2015,1000 persons,3.010000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2016,2016,1000 persons,2.860000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2017,2017,1000 persons,1.850000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2018,2018,1000 persons,2.430000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2019,2019,1000 persons,2.700000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",3,Female,6199,Value,2020,2020,1000 persons,2.180000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2006,2006,1000 persons,106.090000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2007,2007,1000 persons,105.060000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2008,2008,1000 persons,117.110000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2009,2009,1000 persons,112.200000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2010,2010,1000 persons,109.860000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2011,2011,1000 persons,120.890000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2012,2012,1000 persons,112.620000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2013,2013,1000 persons,127.180000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2014,2014,1000 persons,127.440000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2015,2015,1000 persons,126.120000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2016,2016,1000 persons,120.300000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2017,2017,1000 persons,120.310000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2018,2018,1000 persons,119.330000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2019,2019,1000 persons,111.030000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",1,Total,6199,Value,2020,2020,1000 persons,91.360000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2006,2006,1000 persons,63.030000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2007,2007,1000 persons,67.080000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2008,2008,1000 persons,72.240000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2009,2009,1000 persons,68.960000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2010,2010,1000 persons,66.760000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2011,2011,1000 persons,72.800000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2012,2012,1000 persons,67.360000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2013,2013,1000 persons,72.160000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2014,2014,1000 persons,77.390000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2015,2015,1000 persons,76.760000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2016,2016,1000 persons,75.560000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2017,2017,1000 persons,74.220000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2018,2018,1000 persons,74.920000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2019,2019,1000 persons,69.190000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",2,Male,6199,Value,2020,2020,1000 persons,58.290000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2006,2006,1000 persons,43.060000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2007,2007,1000 persons,37.990000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2008,2008,1000 persons,44.870000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2009,2009,1000 persons,43.240000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2010,2010,1000 persons,43.090000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2011,2011,1000 persons,48.090000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2012,2012,1000 persons,45.260000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2013,2013,1000 persons,55.020000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2014,2014,1000 persons,50.050000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2015,2015,1000 persons,49.360000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2016,2016,1000 persons,44.740000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2017,2017,1000 persons,46.090000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2018,2018,1000 persons,44.420000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2019,2019,1000 persons,41.840000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture, forestry and fishing by status of employment, total",3,Female,6199,Value,2020,2020,1000 persons,33.070000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2006,2006,1000 persons,12.350000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2007,2007,1000 persons,12.600000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2008,2008,1000 persons,16.020000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2009,2009,1000 persons,15.710000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2010,2010,1000 persons,14.440000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2011,2011,1000 persons,15.140000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2012,2012,1000 persons,14.020000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2013,2013,1000 persons,11.850000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2014,2014,1000 persons,12.630000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2015,2015,1000 persons,11.900000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2016,2016,1000 persons,15.150000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2017,2017,1000 persons,17.030000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2018,2018,1000 persons,14.600000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2019,2019,1000 persons,16.930000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",1,Total,6199,Value,2020,2020,1000 persons,17.700000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2006,2006,1000 persons,9.420000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2007,2007,1000 persons,10.280000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2008,2008,1000 persons,12.890000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2009,2009,1000 persons,12.460000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2010,2010,1000 persons,11.050000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2011,2011,1000 persons,11.030000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2012,2012,1000 persons,10.600000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2013,2013,1000 persons,8.390000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2014,2014,1000 persons,9.000000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2015,2015,1000 persons,9.130000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2016,2016,1000 persons,12.090000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2017,2017,1000 persons,13.410000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2018,2018,1000 persons,11.950000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2019,2019,1000 persons,13.660000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",2,Male,6199,Value,2020,2020,1000 persons,13.750000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2006,2006,1000 persons,2.930000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2007,2007,1000 persons,2.320000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2008,2008,1000 persons,3.130000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2009,2009,1000 persons,3.250000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2010,2010,1000 persons,3.380000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2011,2011,1000 persons,4.110000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2012,2012,1000 persons,3.420000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2013,2013,1000 persons,3.460000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2014,2014,1000 persons,3.630000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2015,2015,1000 persons,2.770000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2016,2016,1000 persons,3.060000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2017,2017,1000 persons,3.620000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2018,2018,1000 persons,2.650000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2019,2019,1000 persons,3.280000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21100,"Employment in agriculture, forestry and fishing by status of employment, employees",3,Female,6199,Value,2020,2020,1000 persons,3.940000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2006,2006,1000 persons,93.740000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2007,2007,1000 persons,92.470000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2008,2008,1000 persons,101.090000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2009,2009,1000 persons,96.480000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2010,2010,1000 persons,95.420000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2011,2011,1000 persons,105.750000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2012,2012,1000 persons,98.600000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2013,2013,1000 persons,115.330000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2014,2014,1000 persons,114.800000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2015,2015,1000 persons,114.230000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2016,2016,1000 persons,105.150000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2017,2017,1000 persons,103.280000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2018,2018,1000 persons,104.730000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2019,2019,1000 persons,94.090000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,6199,Value,2020,2020,1000 persons,73.660000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2006,2006,1000 persons,53.620000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2007,2007,1000 persons,56.800000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2008,2008,1000 persons,59.350000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2009,2009,1000 persons,56.490000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2010,2010,1000 persons,55.710000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2011,2011,1000 persons,61.770000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2012,2012,1000 persons,56.750000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2013,2013,1000 persons,63.770000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2014,2014,1000 persons,68.390000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2015,2015,1000 persons,67.630000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2016,2016,1000 persons,63.470000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2017,2017,1000 persons,60.800000,X,Repository: Eurostat special tabulation
