Area Code,Area Code (M49),Area,Months Code,Months,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,'807,North Macedonia,7019,SepOctNov,6078,Standard Deviation,2016,2016,°C,,M
154,'807,North Macedonia,7019,SepOctNov,6078,Standard Deviation,2017,2017,°C,,M
154,'807,North Macedonia,7019,SepOctNov,6078,Standard Deviation,2018,2018,°C,,M
154,'807,North Macedonia,7019,SepOctNov,6078,Standard Deviation,2019,2019,°C,,M
154,'807,North Macedonia,7019,SepOctNov,6078,Standard Deviation,2020,2020,°C,,M
154,'807,North Macedonia,7019,SepOctNov,6078,Standard Deviation,2021,2021,°C,,M
154,'807,North Macedonia,7019,SepOctNov,6078,Standard Deviation,2022,2022,°C,,M
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,1992,1992,°C,0.020000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,1993,1993,°C,-0.010000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,1994,1994,°C,1.451000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,1995,1995,°C,-0.076000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,1996,1996,°C,-0.146000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,1997,1997,°C,-0.139000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,1998,1998,°C,0.746000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,1999,1999,°C,0.586000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2000,2000,°C,1.070000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2001,2001,°C,1.587000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2002,2002,°C,0.364000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2003,2003,°C,0.618000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2004,2004,°C,0.362000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2005,2005,°C,0.148000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2006,2006,°C,0.372000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2007,2007,°C,1.518000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2008,2008,°C,1.128000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2009,2009,°C,1.011000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2010,2010,°C,1.346000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2011,2011,°C,0.735000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2012,2012,°C,1.448000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2013,2013,°C,1.415000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2014,2014,°C,1.292000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2015,2015,°C,1.479000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2016,2016,°C,1.635000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2017,2017,°C,1.060000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2018,2018,°C,2.083000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2019,2019,°C,1.822000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2020,2020,°C,1.467000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2021,2021,°C,1.530000,E
154,'807,North Macedonia,7020,Meteorological year,7271,Temperature change,2022,2022,°C,1.404000,E
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,1992,1992,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,1993,1993,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,1994,1994,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,1995,1995,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,1996,1996,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,1997,1997,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,1998,1998,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,1999,1999,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2000,2000,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2001,2001,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2002,2002,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2003,2003,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2004,2004,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2005,2005,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2006,2006,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2007,2007,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2008,2008,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2009,2009,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2010,2010,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2011,2011,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2012,2012,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2013,2013,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2014,2014,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2015,2015,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2016,2016,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2017,2017,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2018,2018,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2019,2019,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2020,2020,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2021,2021,°C,,M
154,'807,North Macedonia,7020,Meteorological year,6078,Standard Deviation,2022,2022,°C,,M
